x,y
2124,1062.0
2125,1062.5
2126,1063.0
2127,1063.5
2128,1064.0
2129,1064.5
2130,1065.0
2131,1065.5
2132,1066.0
2133,1066.5
2134,1067.0
2135,1067.5
2136,1068.0
2137,1068.5
2138,1069.0
2139,1069.5
2140,1070.0
2141,1070.5
2142,1071.0
2143,1071.5
2144,1072.0
2145,1072.5
2146,1073.0
2147,1073.5
2148,1074.0
2149,1074.5
2150,1075.0
2151,1075.5
2152,1076.0
2153,1076.5
2154,1077.0
2155,1077.5
2156,1078.0
2157,1078.5
2158,1079.0
2159,1079.5
2160,1080.0
2161,1080.5
2162,1081.0
2163,1081.5
2164,1082.0
2165,1082.5
2166,1083.0
2167,1083.5
2168,1084.0
2169,1084.5
2170,1085.0
2171,1085.5
2172,1086.0
2173,1086.5
2174,1087.0
2175,1087.5
2176,1088.0
2177,1088.5
2178,1089.0
2179,1089.5
2180,1090.0
2181,1090.5
2182,1091.0
2183,1091.5
2184,1092.0
2185,1092.5
2186,1093.0
2187,1093.5
2188,1094.0
2189,1094.5
2190,1095.0
2191,1095.5
2192,1096.0
2193,1096.5
2194,1097.0
2195,1097.5
2196,1098.0
2197,1098.5
2198,1099.0
2199,1099.5
2200,1100.0
2201,1100.5
2202,1101.0
2203,1101.5
2204,1102.0
2205,1102.5
2206,1103.0
2207,1103.5
2208,1104.0
2209,1104.5
2210,1105.0
2211,1105.5
2212,1106.0
2213,1106.5
2214,1107.0
2215,1107.5
2216,1108.0
2217,1108.5
2218,1109.0
2219,1109.5
2220,1110.0
2221,1110.5
2222,1111.0
2223,1111.5
2224,1112.0
2225,1112.5
2226,1113.0
2227,1113.5
2228,1114.0
2229,1114.5
2230,1115.0
2231,1115.5
2232,1116.0
2233,1116.5
2234,1117.0
2235,1117.5
2236,1118.0
2237,1118.5
2238,1119.0
2239,1119.5
2240,1120.0
2241,1120.5
2242,1121.0
2243,1121.5
2244,1122.0
2245,1122.5
2246,1123.0
2247,1123.5
2248,1124.0
2249,1124.5
2250,1125.0
2251,1125.5
2252,1126.0
2253,1126.5
2254,1127.0
2255,1127.5
2256,1128.0
2257,1128.5
2258,1129.0
2259,1129.5
2260,1130.0
2261,1130.5
2262,1131.0
2263,1131.5
2264,1132.0
2265,1132.5
2266,1133.0
2267,1133.5
2268,1134.0
2269,1134.5
2270,1135.0
2271,1135.5
2272,1136.0
2273,1136.5
2274,1137.0
2275,1137.5
2276,1138.0
2277,1138.5
2278,1139.0
2279,1139.5
2280,1140.0
2281,1140.5
2282,1141.0
2283,1141.5
2284,1142.0
2285,1142.5
2286,1143.0
2287,1143.5
2288,1144.0
2289,1144.5
2290,1145.0
2291,1145.5
2292,1146.0
2293,1146.5
2294,1147.0
2295,1147.5
2296,1148.0
2297,1148.5
2298,1149.0
2299,1149.5
2300,1150.0
2301,1150.5
2302,1151.0
2303,1151.5
2304,1152.0
2305,1152.5
2306,1153.0
2307,1153.5
2308,1154.0
2309,1154.5
2310,1155.0
2311,1155.5
2312,1156.0
2313,1156.5
2314,1157.0
2315,1157.5
2316,1158.0
2317,1158.5
2318,1159.0
2319,1159.5
2320,1160.0
2321,1160.5
2322,1161.0
2323,1161.5
2324,1162.0
2325,1162.5
2326,1163.0
2327,1163.5
2328,1164.0
2329,1164.5
2330,1165.0
2331,1165.5
2332,1166.0
2333,1166.5
2334,1167.0
2335,1167.5
2336,1168.0
2337,1168.5
2338,1169.0
2339,1169.5
2340,1170.0
2341,1170.5
2342,1171.0
2343,1171.5
2344,1172.0
2345,1172.5
2346,1173.0
2347,1173.5
2348,1174.0
2349,1174.5
2350,1175.0
2351,1175.5
2352,1176.0
2353,1176.5
2354,1177.0
2355,1177.5
2356,1178.0
2357,1178.5
2358,1179.0
2359,1179.5
2360,1180.0
2361,1180.5
2362,1181.0
2363,1181.5
2364,1182.0
2365,1182.5
2366,1183.0
2367,1183.5
2368,1184.0
2369,1184.5
2370,1185.0
2371,1185.5
2372,1186.0
2373,1186.5
2374,1187.0
2375,1187.5
2376,1188.0
2377,1188.5
2378,1189.0
2379,1189.5
2380,1190.0
2381,1190.5
2382,1191.0
2383,1191.5
2384,1192.0
2385,1192.5
2386,1193.0
2387,1193.5
2388,1194.0
2389,1194.5
2390,1195.0
2391,1195.5
2392,1196.0
2393,1196.5
2394,1197.0
2395,1197.5
2396,1198.0
2397,1198.5
2398,1199.0
2399,1199.5
2400,1200.0
2401,1200.5
2402,1201.0
2403,1201.5
2404,1202.0
2405,1202.5
2406,1203.0
2407,1203.5
2408,1204.0
2409,1204.5
2410,1205.0
2411,1205.5
2412,1206.0
2413,1206.5
2414,1207.0
2415,1207.5
2416,1208.0
2417,1208.5
2418,1209.0
2419,1209.5
2420,1210.0
2421,1210.5
2422,1211.0
2423,1211.5
2424,1212.0
2425,1212.5
2426,1213.0
2427,1213.5
2428,1214.0
2429,1214.5
2430,1215.0
2431,1215.5
2432,1216.0
2433,1216.5
2434,1217.0
2435,1217.5
2436,1218.0
2437,1218.5
2438,1219.0
2439,1219.5
2440,1220.0
2441,1220.5
2442,1221.0
2443,1221.5
2444,1222.0
2445,1222.5
2446,1223.0
2447,1223.5
2448,1224.0
2449,1224.5
2450,1225.0
2451,1225.5
2452,1226.0
2453,1226.5
2454,1227.0
2455,1227.5
2456,1228.0
2457,1228.5
2458,1229.0
2459,1229.5
2460,1230.0
2461,1230.5
2462,1231.0
2463,1231.5
2464,1232.0
2465,1232.5
2466,1233.0
2467,1233.5
2468,1234.0
2469,1234.5
2470,1235.0
2471,1235.5
2472,1236.0
2473,1236.5
2474,1237.0
2475,1237.5
2476,1238.0
2477,1238.5
2478,1239.0
2479,1239.5
2480,1240.0
2481,1240.5
2482,1241.0
2483,1241.5
2484,1242.0
2485,1242.5
2486,1243.0
2487,1243.5
2488,1244.0
2489,1244.5
2490,1245.0
2491,1245.5
2492,1246.0
2493,1246.5
2494,1247.0
2495,1247.5
2496,1248.0
2497,1248.5
2498,1249.0
2499,1249.5
2500,1250.0
2501,1250.5
2502,1251.0
2503,1251.5
2504,1252.0
2505,1252.5
2506,1253.0
2507,1253.5
2508,1254.0
2509,1254.5
2510,1255.0
2511,1255.5
2512,1256.0
2513,1256.5
2514,1257.0
2515,1257.5
2516,1258.0
2517,1258.5
2518,1259.0
2519,1259.5
2520,1260.0
2521,1260.5
2522,1261.0
2523,1261.5
2524,1262.0
2525,1262.5
2526,1263.0
2527,1263.5
2528,1264.0
2529,1264.5
2530,1265.0
2531,1265.5
2532,1266.0
2533,1266.5
2534,1267.0
2535,1267.5
2536,1268.0
2537,1268.5
2538,1269.0
2539,1269.5
2540,1270.0
2541,1270.5
2542,1271.0
2543,1271.5
2544,1272.0
2545,1272.5
2546,1273.0
2547,1273.5
2548,1274.0
2549,1274.5
2550,1275.0
2551,1275.5
2552,1276.0
2553,1276.5
2554,1277.0
2555,1277.5
2556,1278.0
2557,1278.5
2558,1279.0
2559,1279.5
2560,1280.0
2561,1280.5
2562,1281.0
2563,1281.5
2564,1282.0
2565,1282.5
2566,1283.0
2567,1283.5
2568,1284.0
2569,1284.5
2570,1285.0
2571,1285.5
2572,1286.0
2573,1286.5
2574,1287.0
2575,1287.5
2576,1288.0
2577,1288.5
2578,1289.0
2579,1289.5
2580,1290.0
2581,1290.5
2582,1291.0
2583,1291.5
2584,1292.0
2585,1292.5
2586,1293.0
2587,1293.5
2588,1294.0
2589,1294.5
2590,1295.0
2591,1295.5
2592,1296.0
2593,1296.5
2594,1297.0
2595,1297.5
2596,1298.0
2597,1298.5
2598,1299.0
2599,1299.5
2600,1300.0
2601,1300.5
2602,1301.0
2603,1301.5
2604,1302.0
2605,1302.5
2606,1303.0
2607,1303.5
2608,1304.0
2609,1304.5
2610,1305.0
2611,1305.5
2612,1306.0
2613,1306.5
2614,1307.0
2615,1307.5
2616,1308.0
2617,1308.5
2618,1309.0
2619,1309.5
2620,1310.0
2621,1310.5
2622,1311.0
2623,1311.5
2624,1312.0
2625,1312.5
2626,1313.0
2627,1313.5
2628,1314.0
2629,1314.5
2630,1315.0
2631,1315.5
2632,1316.0
2633,1316.5
2634,1317.0
2635,1317.5
2636,1318.0
2637,1318.5
2638,1319.0
2639,1319.5
2640,1320.0
2641,1320.5
2642,1321.0
2643,1321.5
2644,1322.0
2645,1322.5
2646,1323.0
2647,1323.5
2648,1324.0
2649,1324.5
2650,1325.0
2651,1325.5
2652,1326.0
2653,1326.5
2654,1327.0
2655,1327.5
2656,1328.0
2657,1328.5
2658,1329.0
2659,1329.5
2660,1330.0
2661,1330.5
2662,1331.0
2663,1331.5
2664,1332.0
2665,1332.5
2666,1333.0
2667,1333.5
2668,1334.0
2669,1334.5
2670,1335.0
2671,1335.5
2672,1336.0
2673,1336.5
2674,1337.0
2675,1337.5
2676,1338.0
2677,1338.5
2678,1339.0
2679,1339.5
2680,1340.0
2681,1340.5
2682,1341.0
2683,1341.5
2684,1342.0
2685,1342.5
2686,1343.0
2687,1343.5
2688,1344.0
2689,1344.5
2690,1345.0
2691,1345.5
2692,1346.0
2693,1346.5
2694,1347.0
2695,1347.5
2696,1348.0
2697,1348.5
2698,1349.0
2699,1349.5
2700,1350.0
2701,1350.5
2702,1351.0
2703,1351.5
2704,1352.0
2705,1352.5
2706,1353.0
2707,1353.5
2708,1354.0
2709,1354.5
2710,1355.0
2711,1355.5
2712,1356.0
2713,1356.5
2714,1357.0
2715,1357.5
2716,1358.0
2717,1358.5
2718,1359.0
2719,1359.5
2720,1360.0
2721,1360.5
2722,1361.0
2723,1361.5
2724,1362.0
2725,1362.5
2726,1363.0
2727,1363.5
2728,1364.0
2729,1364.5
2730,1365.0
2731,1365.5
2732,1366.0
2733,1366.5
2734,1367.0
2735,1367.5
2736,1368.0
2737,1368.5
2738,1369.0
2739,1369.5
2740,1370.0
2741,1370.5
2742,1371.0
2743,1371.5
2744,1372.0
2745,1372.5
2746,1373.0
2747,1373.5
2748,1374.0
2749,1374.5
2750,1375.0
2751,1375.5
2752,1376.0
2753,1376.5
2754,1377.0
2755,1377.5
2756,1378.0
2757,1378.5
2758,1379.0
2759,1379.5
2760,1380.0
2761,1380.5
2762,1381.0
2763,1381.5
2764,1382.0
2765,1382.5
2766,1383.0
2767,1383.5
2768,1384.0
2769,1384.5
2770,1385.0
2771,1385.5
2772,1386.0
2773,1386.5
2774,1387.0
2775,1387.5
2776,1388.0
2777,1388.5
2778,1389.0
2779,1389.5
2780,1390.0
2781,1390.5
2782,1391.0
2783,1391.5
2784,1392.0
2785,1392.5
2786,1393.0
2787,1393.5
2788,1394.0
2789,1394.5
2790,1395.0
2791,1395.5
2792,1396.0
2793,1396.5
2794,1397.0
2795,1397.5
2796,1398.0
2797,1398.5
2798,1399.0
2799,1399.5
2800,1400.0
2801,1400.5
2802,1401.0
2803,1401.5
2804,1402.0
2805,1402.5
2806,1403.0
2807,1403.5
2808,1404.0
2809,1404.5
2810,1405.0
2811,1405.5
2812,1406.0
2813,1406.5
2814,1407.0
2815,1407.5
2816,1408.0
2817,1408.5
2818,1409.0
2819,1409.5
2820,1410.0
2821,1410.5
2822,1411.0
2823,1411.5
2824,1412.0
2825,1412.5
2826,1413.0
2827,1413.5
2828,1414.0
2829,1414.5
2830,1415.0
2831,1415.5
2832,1416.0
2833,1416.5
2834,1417.0
2835,1417.5
2836,1418.0
2837,1418.5
2838,1419.0
2839,1419.5
2840,1420.0
2841,1420.5
2842,1421.0
2843,1421.5
2844,1422.0
2845,1422.5
2846,1423.0
2847,1423.5
2848,1424.0
2849,1424.5
2850,1425.0
2851,1425.5
2852,1426.0
2853,1426.5
2854,1427.0
2855,1427.5
2856,1428.0
2857,1428.5
2858,1429.0
2859,1429.5
2860,1430.0
2861,1430.5
2862,1431.0
2863,1431.5
2864,1432.0
2865,1432.5
2866,1433.0
2867,1433.5
2868,1434.0
2869,1434.5
2870,1435.0
2871,1435.5
2872,1436.0
2873,1436.5
2874,1437.0
2875,1437.5
2876,1438.0
2877,1438.5
2878,1439.0
2879,1439.5
2880,1440.0
2881,1440.5
2882,1441.0
2883,1441.5
2884,1442.0
2885,1442.5
2886,1443.0
2887,1443.5
2888,1444.0
2889,1444.5
2890,1445.0
2891,1445.5
2892,1446.0
2893,1446.5
2894,1447.0
2895,1447.5
2896,1448.0
2897,1448.5
2898,1449.0
2899,1449.5
2900,1450.0
2901,1450.5
2902,1451.0
2903,1451.5
2904,1452.0
2905,1452.5
2906,1453.0
2907,1453.5
2908,1454.0
2909,1454.5
2910,1455.0
2911,1455.5
2912,1456.0
2913,1456.5
2914,1457.0
2915,1457.5
2916,1458.0
2917,1458.5
2918,1459.0
2919,1459.5
2920,1460.0
2921,1460.5
2922,1461.0
2923,1461.5
2924,1462.0
2925,1462.5
2926,1463.0
2927,1463.5
2928,1464.0
2929,1464.5
2930,1465.0
2931,1465.5
2932,1466.0
2933,1466.5
2934,1467.0
2935,1467.5
2936,1468.0
2937,1468.5
2938,1469.0
2939,1469.5
2940,1470.0
2941,1470.5
2942,1471.0
2943,1471.5
2944,1472.0
2945,1472.5
2946,1473.0
2947,1473.5
2948,1474.0
2949,1474.5
2950,1475.0
2951,1475.5
2952,1476.0
2953,1476.5
2954,1477.0
2955,1477.5
2956,1478.0
2957,1478.5
2958,1479.0
2959,1479.5
2960,1480.0
2961,1480.5
2962,1481.0
2963,1481.5
2964,1482.0
2965,1482.5
2966,1483.0
2967,1483.5
2968,1484.0
2969,1484.5
2970,1485.0
2971,1485.5
2972,1486.0
2973,1486.5
2974,1487.0
2975,1487.5
2976,1488.0
2977,1488.5
2978,1489.0
2979,1489.5
2980,1490.0
2981,1490.5
2982,1491.0
2983,1491.5
2984,1492.0
2985,1492.5
2986,1493.0
2987,1493.5
2988,1494.0
2989,1494.5
2990,1495.0
2991,1495.5
2992,1496.0
2993,1496.5
2994,1497.0
2995,1497.5
2996,1498.0
2997,1498.5
2998,1499.0
2999,1499.5
3000,1500.0
3001,1500.5
3002,1501.0
3003,1501.5
3004,1502.0
3005,1502.5
3006,1503.0
3007,1503.5
3008,1504.0
3009,1504.5
3010,1505.0
3011,1505.5
3012,1506.0
3013,1506.5
3014,1507.0
3015,1507.5
3016,1508.0
3017,1508.5
3018,1509.0
3019,1509.5
3020,1510.0
3021,1510.5
3022,1511.0
3023,1511.5
3024,1512.0
3025,1512.5
3026,1513.0
3027,1513.5
3028,1514.0
3029,1514.5
3030,1515.0
3031,1515.5
3032,1516.0
3033,1516.5
3034,1517.0
3035,1517.5
3036,1518.0
3037,1518.5
3038,1519.0
3039,1519.5
3040,1520.0
3041,1520.5
3042,1521.0
3043,1521.5
3044,1522.0
3045,1522.5
3046,1523.0
3047,1523.5
3048,1524.0
3049,1524.5
3050,1525.0
3051,1525.5
3052,1526.0
3053,1526.5
3054,1527.0
3055,1527.5
3056,1528.0
3057,1528.5
3058,1529.0
3059,1529.5
3060,1530.0
3061,1530.5
3062,1531.0
3063,1531.5
3064,1532.0
3065,1532.5
3066,1533.0
3067,1533.5
3068,1534.0
3069,1534.5
3070,1535.0
3071,1535.5
3072,1536.0
3073,1536.5
3074,1537.0
3075,1537.5
3076,1538.0
3077,1538.5
3078,1539.0
3079,1539.5
3080,1540.0
3081,1540.5
3082,1541.0
3083,1541.5
3084,1542.0
3085,1542.5
3086,1543.0
3087,1543.5
3088,1544.0
3089,1544.5
3090,1545.0
3091,1545.5
3092,1546.0
3093,1546.5
3094,1547.0
3095,1547.5
3096,1548.0
3097,1548.5
3098,1549.0
3099,1549.5
3100,1550.0
3101,1550.5
3102,1551.0
3103,1551.5
3104,1552.0
3105,1552.5
3106,1553.0
3107,1553.5
3108,1554.0
3109,1554.5
3110,1555.0
3111,1555.5
3112,1556.0
3113,1556.5
3114,1557.0
3115,1557.5
3116,1558.0
3117,1558.5
3118,1559.0
3119,1559.5
3120,1560.0
3121,1560.5
3122,1561.0
3123,1561.5
3124,1562.0
3125,1562.5
3126,1563.0
3127,1563.5
3128,1564.0
3129,1564.5
3130,1565.0
3131,1565.5
3132,1566.0
3133,1566.5
3134,1567.0
3135,1567.5
3136,1568.0
3137,1568.5
3138,1569.0
3139,1569.5
3140,1570.0
3141,1570.5
3142,1571.0
3143,1571.5
3144,1572.0
3145,1572.5
3146,1573.0
3147,1573.5
3148,1574.0
3149,1574.5
3150,1575.0
3151,1575.5
3152,1576.0
3153,1576.5
3154,1577.0
3155,1577.5
3156,1578.0
3157,1578.5
3158,1579.0
3159,1579.5
3160,1580.0
3161,1580.5
3162,1581.0
3163,1581.5
3164,1582.0
3165,1582.5
3166,1583.0
3167,1583.5
3168,1584.0
3169,1584.5
3170,1585.0
3171,1585.5
3172,1586.0
3173,1586.5
3174,1587.0
3175,1587.5
3176,1588.0
3177,1588.5
3178,1589.0
3179,1589.5
3180,1590.0
3181,1590.5
3182,1591.0
3183,1591.5
3184,1592.0
3185,1592.5
3186,1593.0
3187,1593.5
3188,1594.0
3189,1594.5
3190,1595.0
3191,1595.5
3192,1596.0
3193,1596.5
3194,1597.0
3195,1597.5
3196,1598.0
3197,1598.5
3198,1599.0
3199,1599.5
3200,1600.0
3201,1600.5
3202,1601.0
3203,1601.5
3204,1602.0
3205,1602.5
3206,1603.0
3207,1603.5
3208,1604.0
3209,1604.5
3210,1605.0
3211,1605.5
3212,1606.0
3213,1606.5
3214,1607.0
3215,1607.5
3216,1608.0
3217,1608.5
3218,1609.0
3219,1609.5
3220,1610.0
3221,1610.5
3222,1611.0
3223,1611.5
3224,1612.0
3225,1612.5
3226,1613.0
3227,1613.5
3228,1614.0
3229,1614.5
3230,1615.0
3231,1615.5
3232,1616.0
3233,1616.5
3234,1617.0
3235,1617.5
3236,1618.0
3237,1618.5
3238,1619.0
3239,1619.5
3240,1620.0
3241,1620.5
3242,1621.0
3243,1621.5
3244,1622.0
3245,1622.5
3246,1623.0
3247,1623.5
3248,1624.0
3249,1624.5
3250,1625.0
3251,1625.5
3252,1626.0
3253,1626.5
3254,1627.0
3255,1627.5
3256,1628.0
3257,1628.5
3258,1629.0
3259,1629.5
3260,1630.0
3261,1630.5
3262,1631.0
3263,1631.5
3264,1632.0
3265,1632.5
3266,1633.0
3267,1633.5
3268,1634.0
3269,1634.5
3270,1635.0
3271,1635.5
3272,1636.0
3273,1636.5
3274,1637.0
3275,1637.5
3276,1638.0
3277,1638.5
3278,1639.0
3279,1639.5
3280,1640.0
3281,1640.5
3282,1641.0
3283,1641.5
3284,1642.0
3285,1642.5
3286,1643.0
3287,1643.5
3288,1644.0
3289,1644.5
3290,1645.0
3291,1645.5
3292,1646.0
3293,1646.5
3294,1647.0
3295,1647.5
3296,1648.0
3297,1648.5
3298,1649.0
3299,1649.5
3300,1650.0
3301,1650.5
3302,1651.0
3303,1651.5
3304,1652.0
3305,1652.5
3306,1653.0
3307,1653.5
3308,1654.0
3309,1654.5
3310,1655.0
3311,1655.5
3312,1656.0
3313,1656.5
3314,1657.0
3315,1657.5
3316,1658.0
3317,1658.5
3318,1659.0
3319,1659.5
3320,1660.0
3321,1660.5
3322,1661.0
3323,1661.5
3324,1662.0
3325,1662.5
3326,1663.0
3327,1663.5
3328,1664.0
3329,1664.5
3330,1665.0
3331,1665.5
3332,1666.0
3333,1666.5
3334,1667.0
3335,1667.5
3336,1668.0
3337,1668.5
3338,1669.0
3339,1669.5
3340,1670.0
3341,1670.5
3342,1671.0
3343,1671.5
3344,1672.0
3345,1672.5
3346,1673.0
3347,1673.5
3348,1674.0
3349,1674.5
3350,1675.0
3351,1675.5
3352,1676.0
3353,1676.5
3354,1677.0
3355,1677.5
3356,1678.0
3357,1678.5
3358,1679.0
3359,1679.5
3360,1680.0
3361,1680.5
3362,1681.0
3363,1681.5
3364,1682.0
3365,1682.5
3366,1683.0
3367,1683.5
3368,1684.0
3369,1684.5
3370,1685.0
3371,1685.5
3372,1686.0
3373,1686.5
3374,1687.0
3375,1687.5
3376,1688.0
3377,1688.5
3378,1689.0
3379,1689.5
3380,1690.0
3381,1690.5
3382,1691.0
3383,1691.5
3384,1692.0
3385,1692.5
3386,1693.0
3387,1693.5
3388,1694.0
3389,1694.5
3390,1695.0
3391,1695.5
3392,1696.0
3393,1696.5
3394,1697.0
3395,1697.5
3396,1698.0
3397,1698.5
3398,1699.0
3399,1699.5
3400,1700.0
3401,1700.5
3402,1701.0
3403,1701.5
3404,1702.0
3405,1702.5
3406,1703.0
3407,1703.5
3408,1704.0
3409,1704.5
3410,1705.0
3411,1705.5
3412,1706.0
3413,1706.5
3414,1707.0
3415,1707.5
3416,1708.0
3417,1708.5
3418,1709.0
3419,1709.5
3420,1710.0
3421,1710.5
3422,1711.0
3423,1711.5
3424,1712.0
3425,1712.5
3426,1713.0
3427,1713.5
3428,1714.0
3429,1714.5
3430,1715.0
3431,1715.5
3432,1716.0
3433,1716.5
3434,1717.0
3435,1717.5
3436,1718.0
3437,1718.5
3438,1719.0
3439,1719.5
3440,1720.0
3441,1720.5
3442,1721.0
3443,1721.5
3444,1722.0
3445,1722.5
3446,1723.0
3447,1723.5
3448,1724.0
3449,1724.5
3450,1725.0
3451,1725.5
3452,1726.0
3453,1726.5
3454,1727.0
3455,1727.5
3456,1728.0
3457,1728.5
3458,1729.0
3459,1729.5
3460,1730.0
3461,1730.5
3462,1731.0
3463,1731.5
3464,1732.0
3465,1732.5
3466,1733.0
3467,1733.5
3468,1734.0
3469,1734.5
3470,1735.0
3471,1735.5
3472,1736.0
3473,1736.5
3474,1737.0
3475,1737.5
3476,1738.0
3477,1738.5
3478,1739.0
3479,1739.5
3480,1740.0
3481,1740.5
3482,1741.0
3483,1741.5
3484,1742.0
3485,1742.5
3486,1743.0
3487,1743.5
3488,1744.0
3489,1744.5
3490,1745.0
3491,1745.5
3492,1746.0
3493,1746.5
3494,1747.0
3495,1747.5
3496,1748.0
3497,1748.5
3498,1749.0
3499,1749.5
3500,1750.0
3501,1750.5
3502,1751.0
3503,1751.5
3504,1752.0
3505,1752.5
3506,1753.0
3507,1753.5
3508,1754.0
3509,1754.5
3510,1755.0
3511,1755.5
3512,1756.0
3513,1756.5
3514,1757.0
3515,1757.5
3516,1758.0
3517,1758.5
3518,1759.0
3519,1759.5
3520,1760.0
3521,1760.5
3522,1761.0
3523,1761.5
3524,1762.0
3525,1762.5
3526,1763.0
3527,1763.5
3528,1764.0
3529,1764.5
3530,1765.0
3531,1765.5
3532,1766.0
3533,1766.5
3534,1767.0
3535,1767.5
3536,1768.0
3537,1768.5
3538,1769.0
3539,1769.5
3540,1770.0
3541,1770.5
3542,1771.0
3543,1771.5
3544,1772.0
3545,1772.5
3546,1773.0
3547,1773.5
3548,1774.0
3549,1774.5
3550,1775.0
3551,1775.5
3552,1776.0
3553,1776.5
3554,1777.0
3555,1777.5
3556,1778.0
3557,1778.5
3558,1779.0
3559,1779.5
3560,1780.0
3561,1780.5
3562,1781.0
3563,1781.5
3564,1782.0
3565,1782.5
3566,1783.0
3567,1783.5
3568,1784.0
3569,1784.5
3570,1785.0
3571,1785.5
3572,1786.0
3573,1786.5
3574,1787.0
3575,1787.5
3576,1788.0
3577,1788.5
3578,1789.0
3579,1789.5
3580,1790.0
3581,1790.5
3582,1791.0
3583,1791.5
3584,1792.0
3585,1792.5
3586,1793.0
3587,1793.5
3588,1794.0
3589,1794.5
3590,1795.0
3591,1795.5
3592,1796.0
3593,1796.5
3594,1797.0
3595,1797.5
3596,1798.0
3597,1798.5
3598,1799.0
3599,1799.5
3600,1800.0
3601,1800.5
3602,1801.0
3603,1801.5
3604,1802.0
3605,1802.5
3606,1803.0
3607,1803.5
3608,1804.0
3609,1804.5
3610,1805.0
3611,1805.5
3612,1806.0
3613,1806.5
3614,1807.0
3615,1807.5
3616,1808.0
3617,1808.5
3618,1809.0
3619,1809.5
3620,1810.0
3621,1810.5
3622,1811.0
3623,1811.5
3624,1812.0
3625,1812.5
3626,1813.0
3627,1813.5
3628,1814.0
3629,1814.5
3630,1815.0
3631,1815.5
3632,1816.0
3633,1816.5
3634,1817.0
3635,1817.5
3636,1818.0
3637,1818.5
3638,1819.0
3639,1819.5
3640,1820.0
3641,1820.5
3642,1821.0
3643,1821.5
3644,1822.0
3645,1822.5
3646,1823.0
3647,1823.5
3648,1824.0
3649,1824.5
3650,1825.0
3651,1825.5
3652,1826.0
3653,1826.5
3654,1827.0
3655,1827.5
3656,1828.0
3657,1828.5
3658,1829.0
3659,1829.5
3660,1830.0
3661,1830.5
3662,1831.0
3663,1831.5
3664,1832.0
3665,1832.5
3666,1833.0
3667,1833.5
3668,1834.0
3669,1834.5
3670,1835.0
3671,1835.5
3672,1836.0
3673,1836.5
3674,1837.0
3675,1837.5
3676,1838.0
3677,1838.5
3678,1839.0
3679,1839.5
3680,1840.0
3681,1840.5
3682,1841.0
3683,1841.5
3684,1842.0
3685,1842.5
3686,1843.0
3687,1843.5
3688,1844.0
3689,1844.5
3690,1845.0
3691,1845.5
3692,1846.0
3693,1846.5
3694,1847.0
3695,1847.5
3696,1848.0
3697,1848.5
3698,1849.0
3699,1849.5
3700,1850.0
3701,1850.5
3702,1851.0
3703,1851.5
3704,1852.0
3705,1852.5
3706,1853.0
3707,1853.5
3708,1854.0
3709,1854.5
3710,1855.0
3711,1855.5
3712,1856.0
3713,1856.5
3714,1857.0
3715,1857.5
3716,1858.0
3717,1858.5
3718,1859.0
3719,1859.5
3720,1860.0
3721,1860.5
3722,1861.0
3723,1861.5
3724,1862.0
3725,1862.5
3726,1863.0
3727,1863.5
3728,1864.0
3729,1864.5
3730,1865.0
3731,1865.5
3732,1866.0
3733,1866.5
3734,1867.0
3735,1867.5
3736,1868.0
3737,1868.5
3738,1869.0
3739,1869.5
3740,1870.0
3741,1870.5
3742,1871.0
3743,1871.5
3744,1872.0
3745,1872.5
3746,1873.0
3747,1873.5
3748,1874.0
3749,1874.5
3750,1875.0
3751,1875.5
3752,1876.0
3753,1876.5
3754,1877.0
3755,1877.5
3756,1878.0
3757,1878.5
3758,1879.0
3759,1879.5
3760,1880.0
3761,1880.5
3762,1881.0
3763,1881.5
3764,1882.0
3765,1882.5
3766,1883.0
3767,1883.5
3768,1884.0
3769,1884.5
3770,1885.0
3771,1885.5
3772,1886.0
3773,1886.5
3774,1887.0
3775,1887.5
3776,1888.0
3777,1888.5
3778,1889.0
3779,1889.5
3780,1890.0
3781,1890.5
3782,1891.0
3783,1891.5
3784,1892.0
3785,1892.5
3786,1893.0
3787,1893.5
3788,1894.0
3789,1894.5
3790,1895.0
3791,1895.5
3792,1896.0
3793,1896.5
3794,1897.0
3795,1897.5
3796,1898.0
3797,1898.5
3798,1899.0
3799,1899.5
3800,1900.0
3801,1900.5
3802,1901.0
3803,1901.5
3804,1902.0
3805,1902.5
3806,1903.0
3807,1903.5
3808,1904.0
3809,1904.5
3810,1905.0
3811,1905.5
3812,1906.0
3813,1906.5
3814,1907.0
3815,1907.5
3816,1908.0
3817,1908.5
3818,1909.0
3819,1909.5
3820,1910.0
3821,1910.5
3822,1911.0
3823,1911.5
3824,1912.0
3825,1912.5
3826,1913.0
3827,1913.5
3828,1914.0
3829,1914.5
3830,1915.0
3831,1915.5
3832,1916.0
3833,1916.5
3834,1917.0
3835,1917.5
3836,1918.0
3837,1918.5
3838,1919.0
3839,1919.5
3840,1920.0
3841,1920.5
3842,1921.0
3843,1921.5
3844,1922.0
3845,1922.5
3846,1923.0
3847,1923.5
3848,1924.0
3849,1924.5
3850,1925.0
3851,1925.5
3852,1926.0
3853,1926.5
3854,1927.0
3855,1927.5
3856,1928.0
3857,1928.5
3858,1929.0
3859,1929.5
3860,1930.0
3861,1930.5
3862,1931.0
3863,1931.5
3864,1932.0
3865,1932.5
3866,1933.0
3867,1933.5
3868,1934.0
3869,1934.5
3870,1935.0
3871,1935.5
3872,1936.0
